Time,Signal_1,Signal_2,Signal_3
0.0034,-1.59441830335376e-07,3.13606636590061e-07,-1.59007745991851e-07
0.00345,0.382373797750034,-0.191186656874787,-0.191187141918518
0.0035,-1.88938949842424e-07,3.35615298580165e-07,-1.46154723665798e-07
0.00355,0.409705386218742,-0.204852453280094,-0.204852935174366
0.0036,-2.29653342048836e-07,3.51962208823768e-07,-1.28456814884431e-07
0.00365,0.437009936523715,-0.218504730002978,-0.21850520890545
0.0037,-2.68774461225914e-07,3.72466790418118e-07,-1.0309613631533e-07
0.00375,0.464250538339241,-0.232125033107888,-0.232125508398063
0.0038,-3.14649127894749e-07,3.90444201688523e-07,-8.3394845463671e-08
0.00385,0.491408695856058,-0.245704113460553,-0.245704585747459
0.0039,-3.58345464825774e-07,4.14212040788536e-07,-5.51961617807935e-08
0.00395,0.518467123523839,-0.259233328881986,-0.259233798885689
0.004,-4.0904787004491e-07,4.35275808145354e-07,-3.61297919239537e-08
0.00405,0.54540933818478,-0.272704437793269,-0.27270490485587
0.0041,-4.57455206422042e-07,4.60752397757228e-07,-2.55309049455951e-09
0.00415,0.572219625095394,-0.286109582822652,-0.286110046956544
0.0042,-5.13867286600735e-07,4.84005558683061e-07,1.97139054832277e-08
0.00425,0.598883009978701,-0.299441276831638,-0.299441738049105
0.0043,-5.6588254177284e-07,5.11977016616327e-07,5.47225936697827e-08
0.00435,0.625385227306575,-0.312692387056157,-0.312692845369385
0.0044,-6.28880991124831e-07,5.38214972323706e-07,7.95753575816449e-08
0.00445,0.651712694960189,-0.325856122436785,-0.325856577857854
0.0045,-6.83384648950332e-07,5.67764233229374e-07,1.16509584450718e-07
0.00455,0.677852470192949,-0.338926011600224,-0.338926464141127
0.0046,-7.51273508662346e-07,5.96143098276602e-07,1.43109306569949e-07
0.00465,0.703792220479474,-0.351895888283778,-0.351896337956409
0.0047,-8.0969953407603e-07,6.27982802053493e-07,1.82676979185539e-07
0.00475,0.729520185213832,-0.36475987118924,-0.364760319000642
0.0048,-8.81671013625915e-07,6.59098583367461e-07,2.10630262569817e-07
0.00485,0.755025134360816,-0.377512347254685,-0.377512792256131
0.0049,-9.44548289210019e-07,6.92493034458144e-07,2.53085433209636e-07
0.00495,0.780296334572585,-0.390147947781564,-0.390148389984356
0.005,-1.01893794693831e-06,7.25657308599746e-07,2.82636219722798e-07
0.00505,0.805323497217836,-0.402661530549116,-0.40266196996446
0.0051,-1.08763710846455e-06,7.6114778764851e-07,3.27588162067586e-07
0.00515,0.830096747556627,-0.415048158289815,-0.415048594928826
0.0052,-1.1685433505984e-06,7.96285287654341e-07,3.58669528883054e-07
0.00525,0.854606583017815,-0.427303077486646,-0.427303511360345
0.0053,-1.23865899915143e-06,8.33793342863242e-07,4.06031774706478e-07
0.00535,0.878843819016974,-0.439421696946072,-0.439422128065383
0.0054,-1.32378683591238e-06,8.70825846552924e-07,4.38574507967832e-07
0.00545,0.902799554705173,-0.451399566243635,-0.451399994619397
0.0055,-1.39729522019327e-06,9.10270111693398e-07,4.88257021945639e-07
0.00555,0.926465126753452,-0.463232353714879,-0.463232779357837
0.0056,-1.48731520629726e-06,9.49538048508129e-07,5.22611158810671e-07
0.00565,0.949832069651551,-0.474915826604682,-0.474916249525495
0.0057,-1.56321647019556e-06,9.90413227031663e-07,5.74099373669382e-07
0.00575,0.972892067976236,-0.486445827201446,-0.486446247410687
0.0058,-1.65715074316572e-06,1.03143314389087e-06,6.09791640504334e-07
0.00585,0.995636917455749,-0.497818253369298,-0.497818670877455
0.0059,-1.73608372014665e-06,1.0740529654945e-06,6.63389434174216e-07
0.00595,1.0180584816596,-0.509029036893024,-0.509029451710497
0.006,-1.83467439027046e-06,1.11720169771928e-06,7.008074052986e-07
0.00605,1.04014865497893,-0.520074124968202,-0.520074537105307
0.0061,-1.91554883076035e-06,1.16101503840206e-06,7.55953243199401e-07
0.00615,1.06189931746128,-0.530949457618617,-0.530949867085584
0.0062,-2.01772113634155e-06,1.20576129863735e-06,7.94576917817776e-07
0.00625,1.0833022999885,-0.541650950285203,-0.541651357092181
0.0063,-2.10125486217634e-06,1.25112077427946e-06,8.51612458176413e-07
0.00635,1.10434934326223,-0.552174474825412,-0.552174878982456
0.0064,-2.20982691826141e-06,1.29737348692372e-06,8.9136258582483e-07
0.00645,1.12503207423529,-0.562515841730667,-0.562516243247756
0.0065,-2.29283614721355e-06,1.34418712713048e-06,9.50184360698645e-07
0.00655,1.14534195327895,-0.572670781101981,-0.572671181551516
0.0066,-2.40574839090832e-06,1.3939362736238e-06,9.91500861766798e-07
0.00665,1.16527025816266,-0.582634934921929,-0.582635332778375
0.0067,-2.48991809648999e-06,1.44002659257176e-06,1.05148177236196e-06
0.00675,0.591896303920875,0.591900282832457,-1.18379659805759
0.0068,-2.56085864002274e-06,1.40270085712366e-06,1.13716462441153e-06
0.00685,0.599631854762726,0.599635807784985,-1.19926767399968
0.0069,-2.58883118756497e-06,1.33249226994499e-06,1.25797569577524e-06
0.00695,0.605888636819614,0.605892563912575,-1.21178121395679
0.007,-2.64650798039409e-06,1.26529160150323e-06,1.35807282178842e-06
0.00705,0.610656244977943,0.610660146302799,-1.22131640460938
0.0071,-2.67460200448696e-06,1.19489401036638e-06,1.48137491010118e-06
0.00715,0.613957238643197,0.613961119286803,-1.22791837300585
0.0072,-2.73607819998896e-06,1.12935182307888e-06,1.58159950274801e-06
0.00725,0.615818329169536,0.615822184183471,-1.23164052847452
0.0073,-2.76058244120003e-06,1.05751236316111e-06,1.70475113634516e-06
0.00735,0.616270387057316,0.616274219855611,-1.2325446254085
0.0074,-2.82516538838722e-06,9.92520422154984e-07,1.8040605235934e-06
0.00745,0.615449557937385,0.615453365208974,-1.23090294161725
0.0075,-2.84564173625966e-06,9.21476259258387e-07,1.92584559663787e-06
0.00755,0.614332781735277,0.614336563575521,-1.22866936542435
0.0076,-2.90937353899603e-06,8.57470905408633e-07,2.02173191846033e-06
0.00765,0.613228075840449,0.61323183235893,-1.22645992827673
0.0077,-2.92908226532382e-06,7.87490618509325e-07,2.14326576130993e-06
0.00775,0.61214448037636,0.612148211682755,-1.22429271210096
0.0078,-2.99190725282486e-06,7.24520268617158e-07,2.23732383306384e-06
0.00785,0.611081795326864,0.611085501530497,-1.22216731686437
0.0079,-3.01087269976607e-06,6.55589305159976e-07,2.35695172422811e-06
0.00795,0.610038681829038,0.610042358045375,-1.22008105818275
0.008,-3.06948117177719e-06,5.91972231249228e-07,2.44921380574403e-06
0.00805,0.609017609640021,0.609021260979577,-1.21803888889724
0.0081,-3.09104563468177e-06,5.25737018360603e-07,2.56697139223575e-06
0.00815,0.60800206230291,0.608005683896433,-1.21600776278755
0.0082,-3.1443712668928e-06,4.62574199447662e-07,2.65525564339031e-06
0.00825,0.607007398546629,0.607010995486846,-1.21401841059451
0.0083,-3.1696295174835e-06,3.97902546488288e-07,2.77338431498291e-06
0.00835,0.606033085929102,0.606036663283963,-1.21206976574749
0.0084,-3.22543400374565e-06,3.37386760935193e-07,2.86159189444568e-06
0.00845,0.605078985903746,0.605082538811696,-1.2101615412238
0.0085,-3.24665457728231e-06,2.72052998585694e-07,2.97625372387548e-06
0.00855,0.604144938773591,0.604148465692967,-1.20829342094941
0.0086,-3.30053924441824e-06,2.11959119689342e-07,3.06220732466442e-06
0.00865,0.603230763728858,0.603234266416991,-1.20646504660372
0.0087,-3.32215224080237e-06,1.48154299960998e-07,3.1756451028284e-06
0.00875,0.60233626323484,0.602339740154279,-1.20467601982257
0.0088,-3.37414140142994e-06,8.84691427827948e-08,3.25937852585574e-06
0.00885,0.60146121446509,0.601464667367366,-1.20292589824199
0.0089,-3.39615330718328e-06,2.61729551856108e-08,3.37162275975295e-06
0.00895,0.600605378829635,0.600608802859579,-1.20121419807534
0.009,-3.44576195159761e-06,-3.59296580648444e-08,3.45547360265671e-06
0.00905,0.599768491444808,0.599771891674722,-1.19954039948277
0.0091,-3.4686879560172e-06,-9.39238763521466e-08,3.56424969663817e-06
0.00915,0.598950269407654,0.598953649210452,-1.19790393822746
0.0092,-3.52026182536061e-06,-1.54546578711252e-07,3.64539440971959e-06
0.00925,0.598150416587033,0.598153772793991,-1.19630420896414
0.0093,-3.53978561635483e-06,-2.12168317910222e-07,3.75358747692059e-06
0.00935,0.597368609200229,0.597371941915229,-1.19474057067293
0.0094,-3.59060994881662e-06,-2.71873265673214e-07,3.83314705050531e-06
0.00945,0.596604507061227,0.59660781638778,-1.19321234298142
0.0095,-3.60947503188725e-06,-3.28591723201513e-07,3.93969615404468e-06
0.00955,0.595857748507608,0.595861041052087,-1.19171880906763
0.0096,-3.66227530473033e-06,-3.83601038644808e-07,4.01661451704279e-06
0.00965,0.595127961622162,0.595131230976257,-1.19025921208242
0.0097,-3.67778406016904e-06,-4.43224626236657e-07,4.12263412881688e-06
0.00975,0.594414749446277,0.594417992468961,-1.18883276461958
0.0098,-3.72877835661604e-06,-4.99518397495923e-07,4.19586231207374e-06
0.00985,0.593717696917842,0.593720916958973,-1.18743863655449
0.0099,-3.74473973919362e-06,-5.56096680352679e-07,4.30245807842337e-06
0.00995,0.59303637454479,0.593039573324378,-1.18607597052078
0.01,-3.7955662897387e-06,-6.10442995389736e-07,4.37365019410529e-06
0.01005,0.592771836419889,0.592775012435279,-1.18554687149664
0.0101,-3.81039582517183e-06,-6.67263097025666e-07,4.47927810434273e-06
0.01015,-0.591862724835789,1.18371713926095,-0.591854416038224
0.0102,-3.77379991436546e-06,-7.64755559399543e-07,4.50625996898971e-06
0.01025,-0.589247606568999,1.178486959191,-0.589239354227908
0.0103,-3.67030636267672e-06,-8.78776487256916e-07,4.55069241308681e-06
0.01035,-0.584941973610459,1.16987574951116,-0.584933777494854
0.0104,-3.60420483085137e-06,-9.93047006278387e-07,4.56533399041305e-06
0.01045,-0.578961963434918,1.15791578517155,-0.578953823314466
0.0105,-3.50421970696107e-06,-1.09905617281328e-06,4.60485738743247e-06
0.01055,-0.571329372684994,1.14265065634025,-0.57132128832997
0.0106,-3.43993252585001e-06,-1.21241471062085e-06,4.61805452134129e-06
0.01065,-0.562069793272762,1.12413155312785,-0.562061764453987
0.0107,-3.34288849499493e-06,-1.31079646749041e-06,4.65522040187537e-06
0.01075,-0.551214252651445,1.10242052728172,-0.551206279140311
0.0108,-3.28084263034776e-06,-1.41873455868857e-06,4.66649191133214e-06
0.01085,-0.538797414015661,1.0775869051913,-0.538789495584037
0.0109,-3.18753912474277e-06,-1.51153832790781e-06,4.70054939638226e-06
0.01095,-0.524859129927619,1.04971039198114,-0.524851266347825
0.011,-3.12813637155029e-06,-1.61280839595177e-06,4.70944147785712e-06
0.01105,-0.509442675932183,1.01887753874103,-0.509434866976962
0.0111,-3.03932864049702e-06,-1.69896143812443e-06,4.73968192398707e-06
0.01115,-0.492596230277812,0.985184701967916,-0.492588475720324
0.0112,-2.98562915816275e-06,-1.79239871741149e-06,4.74711716134294e-06
0.01125,-0.474371153384025,0.948734602500764,-0.474363452997773
0.0113,-2.89933179203151e-06,-1.8709099880856e-06,4.77153793670267e-06
0.01135,-0.454823371039568,0.90963909191694,-0.454815724598401
0.0114,-2.8520889899253e-06,-1.9550316822193e-06,4.77609844816304e-06
0.01145,-0.434011701085818,0.868015805899039,-0.434004108363882
0.0115,-2.76852923357263e-06,-2.02541637726289e-06,4.79513166338119e-06
0.01155,-0.411999142148195,0.823990743945877,-0.411991604044035
0.0116,-2.72252208473631e-06,-2.10008797631602e-06,4.79563306692896e-06
0.01165,-0.388851261094381,0.777695035169741,-0.38884377619538
0.0117,-2.64779680618227e-06,-2.16072264911569e-06,4.80958230238163e-06
0.01175,-0.364637379839745,0.729267327759561,-0.364629948912799
0.0118,-2.60730637947631e-06,-2.22170174554117e-06,4.80513253281146e-06
0.01185,-0.339429025999771,0.678850672829141,-0.339421647753567
0.0119,-2.53789602107735e-06,-2.27529947934966e-06,4.81412351007787e-06
0.01195,-0.313301026891877,0.626594727135665,-0.31329370109669
0.012,-2.50112147134437e-06,-2.32470375434581e-06,4.80616613058567e-06
0.01205,-0.286330026481941,0.57265277861125,-0.286322752908617
0.0121,-2.43946592974493e-06,-2.36786242410607e-06,4.80811148604652e-06
0.01215,-0.258595478437525,0.517183736002486,-0.258588256857465
0.0122,-2.40502158822829e-06,-2.40533543088572e-06,4.79554207334726e-06
0.01225,-0.230178242398972,0.460349315613109,-0.230171072584162
0.0123,-2.35301646718698e-06,-2.43738531246724e-06,4.79103171635444e-06
0.01235,-0.201161473624416,0.402315830620329,-0.201154355347389
0.0124,-2.32132545203315e-06,-2.46253756129343e-06,4.77343663184018e-06
0.01245,-0.171629300931124,0.34325153630291,-0.171622233964993
0.0125,-2.27892323682098e-06,-2.48311064237805e-06,4.76250407336288e-06
0.01255,-0.141667618470084,0.283328221447064,-0.141660602588494
0.0126,-2.25068899303607e-06,-2.49715255298816e-06,4.74049937835021e-06
0.01265,-0.111362849439831,0.222718734162596,-0.111355884416965
0.0127,-2.21742388886005e-06,-2.50455685546345e-06,4.72228650154808e-06
0.01275,-0.0808026365512943,0.161598359376553,-0.0807957223823773
0.0128,-2.19399128362344e-06,-2.50537040677236e-06,4.69561574787036e-06
0.01285,-0.0500747000314768,0.100142536494171,-0.050067836187502
0.0129,-2.16861601594127e-06,-2.50152243908772e-06,4.67027697315289e-06
0.01295,-0.0192674264897833,0.0385280392381049,-0.019260612746375
0.013,-2.1495383658276e-06,-2.49078711756246e-06,4.63932864501075e-06
0.01305,-0.000232209991030413,0.000457656124655027,-0.000225446131696534
0.0131,-2.13177621248222e-06,-2.47544062277359e-06,4.60722036396199e-06
0.01315,-1.27474165224475e-05,1.87806482231686e-05,-6.0332297797426e-06
0.0132,-2.11501049621168e-06,-2.45944871711866e-06,4.57442884835622e-06
0.01325,-1.27062620017156e-05,1.8747789758779e-05,-6.04152583130199e-06
0.0133,-2.09827749804527e-06,-2.44353673618507e-06,4.54181772008613e-06
0.01335,-1.26882545168495e-05,1.87610038805111e-05,-6.07274747288983e-06
0.0134,-2.0816676336305e-06,-2.4276814536248e-06,4.50931715224293e-06
0.01345,-2.62027992998082e-05,9.64493714867512e-06,1.65578637919017e-05
0.0135,-2.06508572983694e-06,-2.4118995194763e-06,4.47698873858429e-06
0.01355,-2.6166318125558e-05,9.6507087356371e-06,1.65156109770401e-05
0.0136,-2.04862726144088e-06,-2.39618052124999e-06,4.44477267327197e-06
0.01365,-2.61254437214216e-05,9.65417896877267e-06,1.64712663360122e-05
0.0137,-2.03219830689735e-06,-2.38052827021144e-06,4.41273006428491e-06
0.01375,-2.60847540259373e-05,9.65763709646049e-06,1.6427118479897e-05
0.0138,-2.01589090250016e-06,-2.36494104680299e-06,4.38079848616366e-06
0.01385,-2.60439891822865e-05,9.66095351609247e-06,1.63830372036987e-05
0.0139,-1.99961469242233e-06,-2.34942229237859e-06,4.34904046814723e-06
0.01395,-2.6003388446234e-05,9.66424816059507e-06,1.63391418042881e-05
0.014,-1.98345679979745e-06,-2.33396870034606e-06,4.31739368808266e-06
0.01405,-2.59626976692788e-05,9.66739435889125e-06,1.62953048242819e-05
0.0141,-1.96733285002626e-06,-2.31857995337016e-06,4.28591627624285e-06
0.01415,-2.5922150538901e-05,9.67050925054944e-06,1.6251642803478e-05
0.0142,-1.95132505353686e-06,-2.30325757122307e-06,4.2545508466317e-06
0.01425,-2.58814990628871e-05,9.67346916564747e-06,1.62080314160336e-05
0.0143,-1.93535073303471e-06,-2.28799961927944e-06,4.2233538273059e-06
0.01435,-2.58409708959395e-05,9.67638819397311e-06,1.61645841893355e-05
0.0144,-1.91949201559397e-06,-2.27281084473698e-06,4.19226952849212e-06
0.01445,-2.58003248857928e-05,9.67914622085788e-06,1.61211801574209e-05
0.0145,-1.90366632413124e-06,-2.25767967738941e-06,4.16134947878067e-06
0.01455,-2.57597820730312e-05,9.6818540396805e-06,1.60779295278484e-05
0.0146,-1.88795515402986e-06,-2.2426215530937e-06,4.13054023087676e-06
0.01465,-2.57191087411531e-05,9.68439509078932e-06,1.60347151404808e-05
0.0147,-1.87227761723776e-06,-2.22761851242226e-06,4.09989960168143e-06
0.01475,-2.56785187525523e-05,9.68687664387362e-06,1.59916435927199e-05
0.0148,-1.85671352486972e-06,-2.21269076533152e-06,4.06936625866201e-06
0.01485,-2.56377864522775e-05,9.68918621028965e-06,1.59486017269616e-05
0.0149,-1.84118261355968e-06,-2.19781449919606e-06,4.03900057918339e-06
0.01495,-2.55973147961033e-05,9.69152558092756e-06,1.59057906946187e-05
0.015,-1.82576458930654e-06,-2.18301632647854e-06,4.00874133760234e-06
0.01505,-2.55567650918024e-05,9.6937257438189e-06,1.58630408299743e-05
0.0151,-1.81037929706503e-06,-2.16826604828992e-06,3.97864881793234e-06
0.01515,-2.55164693696166e-05,9.69595301678994e-06,1.58205178639384e-05
0.0152,-1.79510583435947e-06,-2.15359769164002e-06,3.94866400126358e-06
0.01525,-2.54760850002577e-05,9.69803644327924e-06,1.5778050088042e-05
0.0153,-1.77986569096608e-06,-2.13897155695957e-06,3.91884073522176e-06
0.01535,-2.54359338975918e-05,9.70013727779673e-06,1.57357981486559e-05
0.0154,-1.7647373859824e-06,-2.12442903455192e-06,3.88912696621012e-06
0.01545,-2.53956952371725e-05,9.70209543554724e-06,1.56936013279524e-05
0.0155,-1.74963983540027e-06,-2.10992943324933e-06,3.85957275050763e-06
0.01555,-2.53556654382316e-05,9.70405948578396e-06,1.56516075376877e-05
0.0156,-1.73465727957245e-06,-2.09551037362137e-06,3.83012824905363e-06
0.01565,-2.53155388512403e-05,9.70587683945041e-06,1.56096635893306e-05
0.0157,-1.7196997479125e-06,-2.08113810061082e-06,3.80084131870765e-06
0.01575,-2.52755924653125e-05,9.70768635534334e-06,1.55679076828703e-05
0.0158,-1.70486248812112e-06,-2.06684224414993e-06,3.77166378891667e-06
0.01585,-2.52355404579703e-05,9.70934545043089e-06,1.55261965908498e-05
0.0159,-1.69004346652771e-06,-2.05259596669752e-06,3.74264291063879e-06
0.01595,-2.51956400351098e-05,9.71098305046465e-06,1.54846586018268e-05
0.016,-1.67534470301776e-06,-2.03842464617695e-06,3.71372847506307e-06
0.01605,-2.5155625980618e-05,9.71246684143133e-06,1.54431607599821e-05
0.0161,-1.6606690613234e-06,-2.02430145905725e-06,3.6849739988919e-06
0.01615,-2.51157351206896e-05,9.71391556108347e-06,1.54018211827885e-05
0.0162,-1.64610730861603e-06,-2.01025335527371e-06,3.65632301684193e-06
0.01625,-2.50757233219106e-05,9.71520746980874e-06,1.53605174808909e-05
0.0163,-1.63157457829955e-06,-1.99625301458327e-06,3.62783106955824e-06
0.01635,-2.50358066002356e-05,9.71645086520462e-06,1.5319357361269e-05
0.0164,-1.61715150468537e-06,-1.98232839590119e-06,3.59944231409544e-06
0.01645,-2.49957624938971e-05,9.71753486538088e-06,1.52782292450974e-05
0.0165,-1.60275808885823e-06,-1.96844907207472e-06,3.57121062676908e-06
0.01655,-2.4955785781926e-05,9.71855720727012e-06,1.52372301914156e-05
0.0166,-1.58847483287081e-06,-1.9546429583235e-06,3.54308025666202e-06
0.01665,-2.49156760165039e-05,9.71941789211278e-06,1.51962597474383e-05
0.0167,-1.57421765706544e-06,-1.94088808189724e-06,3.51510920373547e-06
0.01675,-1.38531705387622e-05,-1.42200805019812e-05,2.80732527249397e-05
0.0168,-1.56006969518523e-06,-1.92720041046456e-06,3.48723420225776e-06
0.01685,-1.38223608552691e-05,-1.418974046307e-05,2.80121030030192e-05
0.0169,-1.54595369895863e-06,-1.91356353189129e-06,3.45952069278932e-06
0.01695,-1.37906670961676e-05,-1.4158508255937e-05,2.79491770368706e-05
0.017,-1.53193629944585e-06,-1.89999960274462e-06,3.43190162987769e-06
0.01705,-1.37591062022222e-05,-1.41274008716444e-05,2.78865087686941e-05
0.0171,-1.51796197061755e-06,-1.88647883018559e-06,3.40444426937202e-06
0.01715,-1.37275892322774e-05,-1.40963294020489e-05,2.78239203291593e-05
0.0172,-1.50407995069413e-06,-1.87303427888757e-06,3.37707844895445e-06
0.01725,-1.36961946135721e-05,-1.40653723174733e-05,2.77615686203506e-05
0.0173,-1.49024057764748e-06,-1.8596325261561e-06,3.34987656338469e-06
0.01735,-1.36648356644083e-05,-1.40344429957191e-05,2.7699280349503e-05
0.0174,-1.47649299081881e-06,-1.84630659202066e-06,3.32276385233438e-06
0.01745,-1.36335885528318e-05,-1.40036176379038e-05,2.76372078818218e-05
0.0175,-1.46278761285869e-06,-1.83302308569093e-06,3.29581415639629e-06
0.01755,-1.36023692339311e-05,-1.39728122506376e-05,2.7575183175725e-05
0.0176,-1.4491735194194e-06,-1.8198150016858e-06,3.26895284934291e-06
0.01765,-1.35712513082005e-05,-1.39421004798768e-05,2.75133534788827e-05
0.0177,-1.43560120154038e-06,-1.80664899212152e-06,3.24225364770016e-06
0.01775,-1.35401536804327e-05,-1.39114012637154e-05,2.74515566350168e-05
0.0178,-1.42212279743079e-06,-1.79355800192665e-06,3.21564205878528e-06
0.01785,-1.35091471154776e-05,-1.3880785417037e-05,2.73899342210543e-05
0.0179,-1.4086794849543e-06,-1.78050872392568e-06,3.18919165710619e-06
0.01795,-1.34781537552997e-05,-1.38501751229236e-05,2.73283305668432e-05
0.018,-1.39533582542442e-06,-1.76753250486754e-06,3.16282809053705e-06
0.01805,-1.34473600609669e-05,-1.38197568933203e-05,2.72671186396008e-05
0.0181,-1.38202059778789e-06,-1.75460077267072e-06,3.1366248119176e-06
0.01815,-1.34166032935677e-05,-1.37893680194953e-05,2.72059729984831e-05
0.0182,-1.36880711466793e-06,-1.74174428585305e-06,3.11050810999065e-06
0.01825,-1.33860351603245e-05,-1.37591602788266e-05,2.71451971224378e-05
0.0183,-1.35562268516001e-06,-1.72892363720935e-06,3.08454975828083e-06
0.01835,-1.33555033310112e-05,-1.37289813422343e-05,2.7084486356654e-05
0.0184,-1.34253794489205e-06,-1.71618249003784e-06,3.05867720999748e-06
0.01845,-1.33251486129658e-05,-1.36989720744308e-05,2.70241223753138e-05
0.0185,-1.32948392474071e-06,-1.70347579617431e-06,3.03296315791932e-06
0.01855,-1.3294824327847e-05,-1.36689858517988e-05,2.69638118676676e-05
0.0186,-1.31653166305463e-06,-1.6908461349646e-06,3.00733465163064e-06
0.01865,-1.32646626175295e-05,-1.36391548550663e-05,2.69038191592565e-05
0.0187,-1.30360247039786e-06,-1.67825577890888e-06,2.98186168154176e-06
0.01875,-1.32345255956241e-05,-1.36093412344125e-05,2.68438685168277e-05
0.0188,-1.29077711134342e-06,-1.66574307683042e-06,2.95647400655775e-06
0.01885,-1.32045365430863e-05,-1.35796683037335e-05,2.67842065356988e-05
0.0189,-1.27797650500631e-06,-1.65326208166997e-06,2.93124201759879e-06
0.01895,-1.31745667717914e-05,-1.35500074403197e-05,2.67245759011249e-05
0.019,-1.26527817012826e-06,-1.64086507020981e-06,2.90609559192105e-06
